#{"t_start": 1782345614.0298991, "env_id": "None"}
r,l,t
-31.327524,200,422.542151
-44.367832,200,422.542151
-49.680454,200,422.542151
-49.355907,200,422.542151
-37.09714,200,422.542151
-87.73065,200,422.542151
-44.413494,200,422.542151
-39.023197,200,422.542151
-44.71598,200,422.542151
-40.68948,200,422.542151
-52.229836,200,422.542151
-55.18989,200,422.542151
-82.343414,200,422.542151
-38.45645,200,422.542151
-30.412512,200,422.542151
-43.686146,200,422.542151
-45.05378,200,422.542651
-50.80112,200,422.542651
-58.120712,200,422.542651
-35.412064,200,422.542651
-55.212067,200,422.542651
-55.15506,200,422.542651
-70.1278,200,422.542651
-38.27266,200,422.542651
-54.770535,200,422.542651
-44.19636,200,422.542651
-61.12002,200,422.542651
-44.950367,200,422.542651
-42.95215,200,422.542651
-79.43164,200,422.542651
-56.437855,200,422.542651
-49.383316,200,422.542651
-44.503918,200,422.542651
-59.33052,200,422.542651
-51.5908,200,422.542651
-42.37128,200,422.542651
-34.81199,200,422.542651
-63.922752,200,422.542651
-30.986858,200,422.542651
-40.91561,200,422.542651
-37.976242,200,422.542651
-38.792847,200,422.542651
-34.920765,200,422.542651
-34.66277,200,422.542651
-43.681133,200,422.542651
-45.47942,200,422.542651
-63.81861,200,422.543149
-46.53364,200,422.543149
-54.727417,200,422.543149
-35.809406,200,422.543149
-58.153282,200,422.543149
-59.63121,200,422.543149
-37.292274,200,422.543149
-43.843895,200,422.543149
-64.58076,200,422.543149
-73.17465,200,422.543149
-38.886234,200,422.543149
-63.318092,200,422.543149
-48.72262,200,422.543149
-36.24336,200,422.543149
-51.958206,200,422.543149
-59.77546,200,422.543149
-72.03479,200,422.543149
-52.44077,200,422.543149
-38.80398,200,422.543149
-80.28535,200,422.543149
-71.76967,200,422.543149
-43.581436,200,422.543149
-32.465565,200,422.543149
-58.962105,200,422.543149
-46.004555,200,422.543149
-47.20948,200,422.543149
-45.68995,200,422.543149
-32.8757,200,422.543149
-47.63849,200,422.543149
-34.120308,200,422.543647
-64.395294,200,422.543647
-65.778015,200,422.543647
-35.66949,200,422.543647
-49.296528,200,422.543647
-56.880703,200,422.543647
-44.020737,200,422.543647
-35.741272,200,422.543647
-58.48465,200,422.543647
-59.489693,200,422.543647
-79.62358,200,422.543647
-67.47535,200,422.543647
-59.775127,200,422.543647
-52.572968,200,422.543647
-62.08089,200,422.543647
-75.921326,200,422.543647
-63.174362,200,422.543647
-51.274113,200,422.543647
-41.07148,200,422.543647
-59.23255,200,422.543647
-32.924225,200,422.543647
-43.33908,200,422.543647
-56.117435,200,422.543647
-49.232086,200,422.543647
-41.630585,200,422.543647
-42.45805,200,422.543647
-47.280216,200,422.543647
-50.79803,200,422.543647
-39.69604,200,422.543647
-51.547356,200,422.543647
-34.36091,200,422.543647
-40.21002,200,422.543647
-56.335438,200,422.543647
-77.889175,200,422.543647
-38.2756,200,422.543647
-34.58386,200,422.543647
-34.371597,200,422.543647
-34.629612,200,422.543647
-45.035793,200,422.543647
-33.90072,200,422.543647
-73.99885,200,422.543647
-51.785774,200,422.543647
-56.27291,200,422.543647
-29.08555,200,422.543647
-51.854443,200,422.543647
-60.400333,200,422.543647
-41.60628,200,422.543647
-41.819057,200,422.543647
-48.973476,200,422.543647
-55.510983,200,422.543647
-47.9247,200,422.543647
-72.42162,200,422.543647
-61.034172,200,422.543647
-77.974464,200,422.543647
-44.29353,200,422.543647
-67.98907,200,422.543647
-40.428726,200,422.543647
-78.02869,200,422.543647
-59.77571,200,422.543647
-52.512047,200,422.543647
-45.119892,200,422.543647
-32.805077,200,422.543647
-41.67488,200,422.543647
-47.363483,200,422.543647
-76.0818,200,422.543647
-39.528816,200,422.543647
-49.096973,200,422.543647
-45.507828,200,422.543647
-54.443516,200,422.543647
-66.67899,200,422.543647
-44.522583,200,422.543647
-43.793453,200,422.544652
-85.67644,200,422.544652
-42.990585,200,422.544652
-52.01163,200,422.544652
-67.26537,200,422.544652
-42.70206,200,422.544652
-47.691032,200,422.544652
-84.16929,200,422.544652
-57.664948,200,422.544652
-67.10346,200,422.544652
-32.005043,200,422.544652
-35.89737,200,422.544652
-48.351665,200,422.544652
-41.547943,200,422.544652
-34.923145,200,422.544652
-56.740646,200,422.544652
-48.061653,200,422.544652
-32.003586,200,422.544652
-84.76233,200,422.544652
-41.746437,200,422.544652
-43.567883,200,422.544652
-46.01396,200,422.544652
-71.08298,200,422.544652
-73.33108,200,422.544652
-53.15909,200,422.544652
-37.027172,200,422.544652
-38.891685,200,422.544652
-63.665295,200,422.544652
-86.33414,200,422.544652
-44.314243,200,422.544652
-52.785156,200,422.544652
-35.908386,200,422.544652
-84.239494,200,422.544652
-40.591526,200,422.544652
-40.518425,200,422.544652
-49.88865,200,422.544652
-42.872696,200,422.545156
-54.268894,200,422.545156
-77.77927,200,422.545156
-57.636726,200,422.545156
-51.789116,200,422.545156
-47.93203,200,422.545156
-86.58634,200,422.545156
-37.490055,200,422.545156
-34.87461,200,422.545156
-92.39755,200,422.545156
-45.3255,200,422.545156
-33.277393,200,422.545156
-63.718937,200,422.545156
-67.89254,200,422.545156
-67.90484,200,422.545156
-36.48134,200,422.545156
-50.646812,200,422.545156
-47.738968,200,422.545156
-51.094093,200,422.545156
-63.231625,200,422.545156
-53.516132,200,422.545156
-40.435333,200,422.545156
-56.167927,200,422.545156
-58.96199,200,422.545156
-48.625263,200,422.545156
-49.8267,200,422.545156
-48.834793,200,422.545156
-82.34968,200,422.545156
-44.563847,200,422.545156
-61.59324,200,422.545156
-53.471985,200,422.545156
-37.848915,200,422.545156
-92.17922,200,422.545156
-71.926346,200,422.545156
-39.791115,200,422.545156
-86.69585,200,422.545156
-77.14268,200,422.545156
-37.106205,200,422.545156
-73.66738,200,422.545156
-36.73912,200,422.545156
-41.949524,200,422.545156
-82.460396,200,422.545656
-34.822002,200,422.545656
-40.920403,200,422.545656
-58.52613,200,422.545656
-52.826588,200,422.545656
-49.02482,200,422.545656
-68.24051,200,422.545656
-64.3239,200,422.545656
-44.083405,200,422.545656
-40.888947,200,422.545656
-56.972286,200,422.545656
-41.403255,200,422.545656
-68.52093,200,422.545656
-43.64256,200,422.545656
-45.86085,200,422.545656
-39.847446,200,422.545656
-26.715054,200,422.545656
-46.918285,200,422.545656
-49.911083,200,422.545656
-58.016827,200,422.545656
-53.04714,200,422.545656
-38.60725,200,422.545656
-42.302887,200,422.545656
-41.98024,200,422.545656
-48.585686,200,422.545656
-50.629074,200,422.545656
-56.18806,200,422.545656
-46.113888,200,422.546156
-50.478996,200,422.546156
-41.34014,200,422.546156
-48.253304,200,422.546156
-83.21608,200,422.546156
-39.190094,200,422.546156
-47.910892,200,422.546156
-55.616238,200,422.546156
-42.359173,200,422.546156
-41.15246,200,422.546156
-45.39789,200,422.546156
-49.841232,200,422.546156
-54.971134,200,422.546656
-25.962286,200,422.546656
-43.317043,200,422.546656
-64.73506,200,422.546656
-49.712605,200,422.546656
-48.79128,200,422.546656
-44.852383,200,422.546656
-65.42013,200,422.546656
-39.575054,200,422.546656
-38.604073,200,422.546656
-46.309643,200,422.546656
-33.517303,200,422.546656
-51.191105,200,422.546656
-56.862133,200,422.547156
-51.924408,200,422.547156
-64.70199,200,422.547156
-65.39067,200,422.547156
-69.75466,200,422.547156
-73.062065,200,422.547156
-43.04145,200,422.547156
-74.13247,200,422.547156
-60.28658,200,422.547156
-55.902733,200,422.547156
-45.241734,200,422.547156
-46.69331,200,422.547156
-51.11163,200,422.547156
-36.457653,200,422.547156
-54.249577,200,422.547156
-28.642801,200,422.547657
-54.141045,200,422.547657
-35.384132,200,422.547657
-76.69874,200,422.547657
-46.457573,200,422.547657
-64.68545,200,422.547657
-41.30911,200,422.547657
-80.44209,200,422.547657
-54.42194,200,422.547657
-27.819912,200,422.547657
-79.61773,200,422.547657
-72.291664,200,422.547657
-35.95035,200,422.547657
-32.925106,200,422.547657
-38.437744,200,422.547657
-41.827488,200,422.547657
-41.915226,200,422.547657
-47.290356,200,422.547657
-51.357418,200,422.547657
-68.12238,200,422.548161
-53.54868,200,422.548161
-38.571716,200,422.548161
-48.083126,200,422.548161
-82.82845,200,422.548161
-28.093815,200,422.548161
-76.77252,200,422.548161
-43.487347,200,422.548161
-51.31429,200,422.548161
-50.813114,200,422.548161
-44.494724,200,422.548161
-63.054527,200,422.548161
-35.73164,200,422.54866
-28.81914,200,422.54866
-40.529713,200,422.54866
-37.212685,200,422.54866
-58.061615,200,422.54866
-60.855267,200,422.54866
-28.095873,200,422.54866
-75.68003,200,422.54866
-34.393234,200,422.54866
-53.87992,200,422.54866
-59.53141,200,422.54866
-42.86165,200,422.54866
-40.855682,200,422.54866
-54.087296,200,422.54866
-75.39279,200,422.54866
-88.314835,200,422.54866
-42.62248,200,422.54866
-43.151188,200,422.54866
-40.760006,200,422.54866
-57.644756,200,422.54866
-62.455284,200,422.54866
-47.29125,200,422.54866
-40.896996,200,422.54866
-46.655895,200,422.54866
-80.471146,200,422.54866
-61.201424,200,422.54866
-85.38978,200,422.54866
-53.825962,200,422.54866
-30.815434,200,422.54866
-57.534985,200,422.54866
-65.567505,200,422.549158
-37.064625,200,422.549158
-55.198235,200,422.549158
-65.686356,200,422.549158
-33.205643,200,422.549158
-33.390118,200,422.549158
-48.051727,200,422.549158
-36.705956,200,422.549158
-30.422419,200,422.549158
-40.961628,200,422.549158
-56.04748,200,422.549158
-53.26539,200,422.549158
-80.64411,200,422.549158
-43.182404,200,422.549158
-63.015594,200,422.549158
-37.877995,200,422.549158
-27.414358,200,422.549158
-50.89727,200,422.549158
-41.150635,200,422.549158
-51.42485,200,422.549158
-44.937214,200,422.549158
-60.21036,200,422.549158
-92.24204,200,422.549158
-66.86879,200,422.549158
-33.231716,200,422.549158
-44.883694,200,422.549158
-48.84936,200,422.549158
-71.7212,200,422.549158
-43.708824,200,422.549158
-73.125145,200,422.549158
-58.9541,200,422.549158
-63.476242,200,422.549158
-34.855328,200,422.549158
-47.96561,200,422.549158
-35.439537,200,422.549158
-56.403423,200,422.549158
-48.444004,200,422.549656
-42.626938,200,422.549656
-37.217163,200,422.549656
-36.72784,200,422.549656
-61.232037,200,422.549656
-52.18913,200,422.549656
-74.00285,200,422.549656
-49.77414,200,422.549656
-71.319244,200,422.549656
-52.542515,200,422.549656
-71.59809,200,422.549656
-36.28516,200,422.549656
-66.411896,200,422.549656
-38.59701,200,422.549656
-78.321075,200,422.549656
-68.50296,200,422.549656
-86.67114,200,422.549656
-55.156025,200,422.549656
-53.944977,200,422.549656
-71.20124,200,422.549656
-40.018383,200,422.549656
-42.460064,200,422.549656
-72.981544,200,422.549656
-38.047226,200,422.549656
-67.309746,200,422.549656
-35.072876,200,422.549656
-39.676327,200,422.549656
-57.298218,200,422.549656
-35.595863,200,422.549656
-45.339787,200,422.549656
-47.234745,200,422.549656
-34.92164,200,422.549656
-72.74174,200,422.549656
-48.33959,200,422.549656
-54.771053,200,422.549656
-43.94763,200,422.549656
-56.998642,200,422.549656
-41.86031,200,422.549656
-36.78831,200,422.549656
-56.548332,200,422.549656
-67.62744,200,422.550156
-51.779533,200,422.550156
-61.994316,200,422.550156
-48.385742,200,422.550156
-44.999565,200,422.550156
-71.42045,200,422.550156
-40.747612,200,422.550156
-33.028236,200,422.550156
-67.623436,200,422.550156
-55.7091,200,422.550156
-65.922424,200,422.550156
-64.25605,200,422.550156
-32.667297,200,422.550156
-47.27065,200,422.550156
-44.99408,200,422.550156
-52.56677,200,422.550156
-73.03602,200,422.550156
-40.12356,200,422.550156
-41.287907,200,422.550156
-58.309944,200,422.550156
-35.77889,200,422.550156
-75.291336,200,422.550156
-62.5027,200,422.550156
-49.095047,200,422.550156
-45.881714,200,422.550156
-49.23402,200,422.550156
-51.367847,200,422.550156
-33.0911,200,422.550156
-29.755203,200,422.550156
-44.04517,200,422.550156
-74.90598,200,422.550156
-87.754135,200,422.550156
-43.602287,200,422.550156
-80.752205,200,422.550156
-46.21989,200,422.550658
-62.745808,200,422.550658
-39.432976,200,422.550658
-41.64165,200,422.550658
-55.395817,200,422.550658
-86.296906,200,422.550658
-36.752117,200,422.550658
-44.830437,200,422.550658
-42.982414,200,422.550658
-68.464134,200,422.550658
-33.257954,200,422.550658
-43.18797,200,422.550658
-64.54527,200,422.550658
-51.090446,200,422.550658
-68.4767,200,422.550658
-39.686737,200,422.550658
-47.164005,200,422.550658
-37.54231,200,422.550658
-73.19538,200,422.550658
-50.00093,200,422.550658
-36.25277,200,422.550658
-58.004944,200,422.550658
-35.662918,200,422.550658
-32.258068,200,422.550658
-45.00004,200,422.550658
-45.756603,200,422.550658
-37.22855,200,422.550658
-34.00822,200,422.550658
-39.99749,200,422.550658
-60.136044,200,422.550658
-44.249737,200,422.550658
-36.676285,200,422.550658
-47.224083,200,422.550658
-80.06076,200,422.550658
-38.22499,200,422.550658
-64.661385,200,422.550658
-44.286057,200,422.550658
-42.54587,200,422.551157
-59.322327,200,422.551157
-81.99895,200,422.551157
-56.155964,200,422.551157
-40.063744,200,422.551157
-38.88476,200,422.551157
-88.58152,200,422.551157
-52.5489,200,422.551157
-54.50544,200,422.551157
-34.28291,200,422.551157
-76.26406,200,422.551157
-31.12868,200,422.551157
-49.155827,200,422.551157
-51.71892,200,422.551157
-42.317204,200,422.551157
-31.561655,200,422.551157
-54.000523,200,422.551157
-73.46753,200,422.551157
-44.72344,200,422.551157
-38.616615,200,422.551157
-38.41482,200,422.551157
-36.016,200,422.551157
-50.673103,200,422.551157
-38.164288,200,422.551157
-67.195114,200,422.551656
-40.889412,200,422.551656
-46.56963,200,422.551656
-44.442696,200,422.551656
-58.19628,200,422.551656
-41.93329,200,422.551656
-39.330914,200,422.551656
-48.419956,200,422.551656
-64.12257,200,422.551656
-47.037205,200,422.551656
-79.67346,200,422.551656
-52.20638,200,422.551656
-45.212555,200,422.551656
-49.74833,200,422.551656
-37.78188,200,422.551656
-44.99112,200,422.551656
-37.330566,200,422.551656
-59.097233,200,422.551656
-79.20417,200,422.551656
-32.027435,200,422.551656
-71.80357,200,422.551656
-92.3168,200,422.551656
-56.07609,200,422.551656
-53.998253,200,422.552156
-28.692375,200,422.552156
-46.407948,200,422.552156
-49.25498,200,422.552156
-48.875168,200,422.552156
-53.014206,200,422.552156
-89.78091,200,422.552156
-48.82409,200,422.552156
-43.21196,200,422.552156
-81.40981,200,422.552156
-57.005104,200,422.552156
-59.297276,200,422.552156
-40.803078,200,422.552156
-46.62324,200,422.552156
-61.079697,200,422.552156
-51.303104,200,422.552156
-33.99707,200,422.552156
-70.69601,200,422.552156
-41.330635,200,422.552156
-94.71442,200,422.552156
-47.175278,200,422.552156
-39.596188,200,422.552156
-48.27884,200,422.552656
-35.79802,200,422.552656
-63.872345,200,422.552656
-68.983894,200,422.552656
-31.973175,200,422.552656
-42.109055,200,422.552656
-47.416126,200,422.552656
-33.038723,200,422.552656
-42.813263,200,422.552656
-52.130196,200,422.552656
-42.35194,200,422.552656
-77.56582,200,422.552656
-57.843872,200,422.552656
-37.625534,200,422.552656
-50.16002,200,422.552656
-47.729786,200,422.552656
-52.407703,200,422.552656
-61.467052,200,422.552656
-69.13367,200,422.552656
-68.16997,200,422.552656
-68.42367,200,422.552656
-66.44443,200,422.553156
-40.45783,200,422.553156
-34.45939,200,422.553156
-55.1501,200,422.553156
-43.20606,200,422.553156
-53.10921,200,422.553156
-51.551968,200,422.553156
-55.421577,200,422.553156
-33.437027,200,422.553156
-36.98587,200,422.553156
-65.645134,200,422.553156
-44.829395,200,422.553156
-47.406902,200,422.553156
-47.40665,200,422.553156
-67.68303,200,422.553156
-36.102913,200,422.553156
-57.162018,200,422.553156
-51.50971,200,422.553156
-29.961514,200,422.553156
-37.351227,200,422.553156
-46.92418,200,422.553156
-59.783657,200,422.553156
-36.744915,200,422.553656
-35.469948,200,422.553656
-62.10588,200,422.553656
-32.085125,200,422.553656
-68.65802,200,422.553656
-50.367794,200,422.553656
-61.652534,200,422.553656
-60.574253,200,422.553656
-58.210094,200,422.553656
-32.816345,200,422.553656
-64.59031,200,422.553656
-61.50095,200,422.553656
-49.79684,200,422.553656
-51.3382,200,422.553656
-75.10852,200,422.553656
-39.461548,200,422.553656
-67.067215,200,422.553656
-53.854538,200,422.553656
-85.244774,200,422.553656
-73.40499,200,422.553656
-74.07691,200,422.553656
-63.385727,200,422.553656
-72.35173,200,422.553656
-55.243134,200,422.553656
-66.94402,200,422.553656
-41.305744,200,422.553656
-50.456856,200,422.553656
-37.161915,200,422.553656
-39.285458,200,422.553656
-44.170364,200,422.553656
-59.798492,200,422.553656
-52.421883,200,422.553656
-33.606216,200,422.553656
-57.25329,200,422.553656
-81.20129,200,422.553656
-65.233765,200,422.553656
-57.88114,200,422.553656
-58.961838,200,422.553656
-42.48306,200,422.553656
-28.65787,200,422.553656
-35.12607,200,422.553656
-42.664696,200,422.553656
-74.39492,200,422.553656
-84.21359,200,422.553656
-66.843185,200,422.553656
-42.78009,200,422.553656
-59.497017,200,422.553656
-79.62727,200,422.553656
-69.67055,200,422.554668
-63.33796,200,422.554668
-42.891586,200,422.554668
-39.753574,200,422.554668
-85.67274,200,422.554668
-51.778976,200,422.554668
-27.159735,200,422.554668
-61.79826,200,422.554668
-68.21412,200,422.554668
-49.91131,200,422.554668
-35.11311,200,422.554668
-44.713837,200,422.554668
-33.44888,200,422.554668
-41.638714,200,422.554668
-58.928986,200,422.554668
-33.249535,200,422.554668
-83.27777,200,422.554668
-41.33778,200,422.554668
-72.63511,200,422.554668
-41.678837,200,422.554668
-22.290861,200,422.554668
-42.73371,200,422.554668
-76.0941,200,422.554668
-62.029545,200,422.554668
-45.146103,200,422.554668
-36.416393,200,422.555178
-58.144463,200,422.555178
-58.422432,200,422.555178
-57.4667,200,422.555178
-46.482887,200,422.555178
-56.283836,200,422.555178
-72.962265,200,422.555178
-41.070877,200,422.555178
-68.35526,200,422.555178
-51.778156,200,422.555178
-52.128544,200,422.555178
-49.99594,200,422.555178
-30.185911,200,422.555178
-70.56622,200,422.555178
-63.796932,200,422.555178
-75.73309,200,422.555178
-58.682587,200,422.555178
-88.542274,200,422.555178
-61.391975,200,422.555178
-32.8412,200,422.555178
-49.029503,200,422.555178
-56.28467,200,422.555178
-47.49471,200,422.555178
-50.3646,200,422.555178
-69.62801,200,422.555178
-38.887524,200,422.555178
-68.223,200,422.555677
-40.324207,200,422.555677
-38.684956,200,422.555677
-64.61506,200,422.555677
-60.058163,200,422.555677
-61.739502,200,422.555677
-75.669014,200,422.555677
-45.04667,200,422.555677
-54.64221,200,422.555677
-30.891127,200,422.555677
-50.004036,200,422.555677
-59.217636,200,422.555677
-31.115166,200,422.555677
-51.468792,200,422.555677
-68.28438,200,422.555677
-34.532326,200,422.555677
-64.74759,200,422.555677
-48.709736,200,422.555677
-55.56739,200,422.555677
-73.826675,200,422.555677
-63.16932,200,422.555677
-82.68536,200,422.555677
-56.94511,200,422.555677
-40.915173,200,422.555677
-32.090195,200,422.555677
-48.000687,200,422.555677
-71.38472,200,422.555677
-34.711555,200,422.55618
-50.65424,200,422.55618
-51.549797,200,422.55618
-53.150757,200,422.55618
-35.828793,200,422.55618
-64.64303,200,422.55618
-52.86082,200,422.55618
-57.684956,200,422.55618
-79.8935,200,422.55618
-48.471485,200,422.55618
-47.746185,200,422.55618
-36.366722,200,422.55618
-57.1248,200,422.55618
-74.49899,200,422.55618
-37.20547,200,422.55618
-37.413918,200,422.55618
-75.78566,200,422.55618
-72.64012,200,422.55618
-52.645527,200,422.55618
-93.32942,200,422.55618
-51.353855,200,422.55618
-59.188313,200,422.55618
-54.122433,200,422.55618
-33.49192,200,422.55618
-84.037415,200,422.55618
-69.5405,200,422.55618
-41.51184,200,422.55618
-46.769855,200,422.55618
-39.491684,200,422.55618
-53.80805,200,422.556678
-35.332428,200,422.556678
-73.31577,200,422.556678
-44.330265,200,422.556678
-59.87675,200,422.556678
-35.1567,200,422.556678
-45.885002,200,422.556678
-48.34009,200,422.556678
-76.268936,200,422.556678
-34.789097,200,422.556678
-46.4425,200,422.556678
-33.914986,200,422.556678
-30.513176,200,422.556678
-47.08368,200,422.556678
-42.623337,200,422.556678
-49.43721,200,422.556678
-75.67148,200,422.556678
-76.11149,200,422.556678
-61.892475,200,422.556678
-44.576065,200,422.556678
-53.293465,200,422.556678
-45.713566,200,422.556678
-39.827927,200,422.556678
-61.250328,200,422.556678
-35.070004,200,422.556678
-82.5835,200,422.556678
-45.748474,200,422.556678
-57.297703,200,422.556678
-46.40729,200,422.556678
-51.450645,200,422.556678
-38.853626,200,422.557177
-30.902882,200,422.557177
-30.770731,200,422.557177
-33.66365,200,422.557177
-57.93254,200,422.557177
-57.65031,200,422.557177
-72.87675,200,422.557177
-37.748478,200,422.557177
-61.45238,200,422.557177
-69.50701,200,422.557177
-35.59219,200,422.557177
-33.199757,200,422.557177
-41.8167,200,422.557177
-40.94873,200,422.557177
-51.729736,200,422.557177
-44.266953,200,422.557177
-50.37816,200,422.557177
-52.586143,200,422.557177
-57.317158,200,422.557177
-47.543987,200,422.557177
-67.70695,200,422.557177
-35.174133,200,422.557177
-47.6415,200,422.557177
-74.34979,200,422.557177
-56.13446,200,422.557177
-52.748745,200,422.557177
-44.047787,200,422.557177
-36.011467,200,422.557177
-77.84037,200,422.557177
-42.248043,200,422.557177
-42.619293,200,422.557177
-61.725353,200,422.557177
-37.647167,200,422.557177
-43.77603,200,422.557677
-52.081387,200,422.557677
-43.229183,200,422.557677
-37.46369,200,422.557677
-49.054523,200,422.557677
-46.182026,200,422.557677
-52.214973,200,422.557677
-50.985718,200,422.557677
-57.02418,200,422.557677
-32.61323,200,422.557677
-51.195755,200,422.557677
-51.02455,200,422.557677
-62.380947,200,422.557677
-73.30269,200,422.557677
-39.63952,200,422.557677
-41.280174,200,422.557677
-72.910965,200,422.557677
-63.684025,200,422.557677
-38.322247,200,422.557677
-58.245235,200,422.557677
-39.564365,200,422.557677
-41.242085,200,422.557677
-38.155426,200,422.557677
-44.501057,200,422.557677
-46.287567,200,422.557677
-53.115448,200,422.558177
-37.62517,200,422.558177
-43.07737,200,422.558177
-78.7539,200,422.558177
-37.55632,200,422.558177
-67.71163,200,422.558177
-40.856327,200,422.558177
-64.84752,200,422.558177
-55.386295,200,422.558177
-34.0197,200,422.558177
-50.548763,200,422.558177
-56.410862,200,422.558177
-85.11697,200,422.558177
-33.63108,200,422.558177
-51.459877,200,422.558177
-31.980642,200,422.558177
-62.857414,200,422.558177
-44.63663,200,422.558677
-56.868675,200,422.558677
-32.58843,200,422.558677
-50.68903,200,422.558677
-58.475178,200,422.558677
-64.05541,200,422.558677
-29.479118,200,422.558677
-31.336893,200,422.558677
-54.050423,200,422.558677
-57.987595,200,422.558677
-53.275116,200,422.558677
-48.966618,200,422.558677
-40.932854,200,422.558677
-79.140495,200,422.558677
-34.298298,200,422.558677
-33.87207,200,422.558677
-39.385983,200,422.558677
-40.92988,200,422.558677
-63.66239,200,422.558677
-35.344364,200,422.558677
-75.821686,200,422.558677
-35.936184,200,422.558677
-53.217278,200,422.558677
-31.505638,200,422.558677
-37.354237,200,422.558677
-40.774227,200,422.558677
-46.16147,200,422.558677
-39.189674,200,422.558677
-64.14559,200,422.558677
-61.24557,200,422.558677
-41.89329,200,422.558677
-71.167404,200,422.558677
-41.9294,200,422.558677
-43.841564,200,422.558677
-31.50316,200,422.558677
-68.80505,200,422.558677
-33.634193,200,422.558677
-46.28935,200,422.559178
-49.6911,200,422.559178
-39.3259,200,422.559178
-52.541325,200,422.559178
-58.41416,200,422.559178
-47.171017,200,422.559178
-31.108343,200,422.559178
-48.96243,200,422.559178
-73.07935,200,422.559178
-58.811844,200,422.559178
-41.182617,200,422.559178
-47.007473,200,422.559178
-45.309975,200,422.559178
-54.883526,200,422.559178
-83.85117,200,422.559178
-34.648697,200,422.559178
-73.86483,200,422.559178
-65.98076,200,422.559178
-78.569756,200,422.559178
-39.442062,200,422.559178
-68.337364,200,422.559178
-63.091316,200,422.559178
-38.719868,200,422.559178
-38.13092,200,422.559178
-43.411354,200,422.559178
-80.25405,200,422.559178
-63.53084,200,422.559178
-44.973793,200,422.559178
-75.35057,200,422.559178
-72.502,200,422.559178
-40.64773,200,422.559178
-59.525944,200,422.559178
-42.88709,200,422.559178
-48.79483,200,422.559178
-50.081123,200,422.559178
-73.09196,200,422.559178
-62.5104,200,422.559178
-28.596321,200,422.559178
-62.77682,200,422.559178
-51.403175,200,422.559178
-62.098064,200,422.559178
-37.053684,200,422.559678
-80.14233,200,422.559678
-49.826847,200,422.559678
-56.258938,200,422.559678
-46.249435,200,422.559678
-32.607788,200,422.559678
-35.21006,200,422.559678
-49.914783,200,422.559678
-38.4063,200,422.559678
-35.148045,200,422.559678
-42.53049,200,422.559678
-53.140343,200,422.559678
-66.731544,200,422.559678
-37.272675,200,422.559678
-48.734505,200,422.559678
-46.787563,200,422.559678
-36.13474,200,422.559678
-88.54207,200,422.559678
-68.10315,200,422.559678
-44.073853,200,422.559678
-46.412056,200,422.559678
-31.3096,200,422.559678
-51.27949,200,422.559678
-37.921356,200,422.559678
-44.612366,200,422.559678
-43.229195,200,422.560183
-42.244125,200,422.560183
-51.56348,200,422.560183
-49.945343,200,422.560183
-67.107475,200,422.560183
-42.47942,200,422.560183
-51.770462,200,422.560183
-60.836407,200,422.560183
-50.85473,200,422.560183
-49.65501,200,422.560183
-55.70082,200,422.560183
-61.437332,200,422.560183
-61.96995,200,422.560183
-40.766533,200,422.560183
-71.53358,200,422.560183
-40.93326,200,422.560183
-61.436073,200,422.560183
-47.748287,200,422.560183
-47.43213,200,422.560183
-26.657068,200,422.560183
-47.92212,200,422.560183
-42.575245,200,422.560183
-32.09482,200,422.560183
-34.009964,200,422.560183
-76.23872,200,422.560183
-35.128044,200,422.560183
-66.459496,200,422.560183
-50.744083,200,422.560183
-63.321407,200,422.560183
-44.704006,200,422.560183
-49.348145,200,422.560183
-50.746834,200,422.560183
-37.65293,200,422.560183
-41.85873,200,422.560183
-52.80256,200,422.560183
-61.704704,200,422.560681
-41.88184,200,422.560681
-43.32117,200,422.560681
-41.875473,200,422.560681
-48.177666,200,422.560681
-73.0394,200,422.560681
-33.819866,200,422.560681
-57.758163,200,422.560681
-41.341408,200,422.560681
-37.053825,200,422.560681
-41.343662,200,422.560681
-41.547844,200,422.560681
-40.587463,200,422.560681
-32.59787,200,422.560681
-53.60655,200,422.560681
-28.624493,200,422.560681
-66.70618,200,422.560681
-50.000687,200,422.560681
-57.01463,200,422.560681
-41.399963,200,422.560681
-35.394485,200,422.560681
-53.477028,200,422.560681
-62.261066,200,422.560681
-45.580204,200,422.560681
-58.04355,200,422.560681
-48.936832,200,422.560681
-43.92141,200,422.560681
-66.19177,200,422.560681
-47.772823,200,422.560681
-83.48107,200,422.560681
-36.324665,200,422.560681
-53.440838,200,422.560681
-58.523426,200,422.560681
-62.00821,200,422.560681
-40.85324,200,422.560681
-48.814716,200,422.560681
-40.91704,200,422.560681
-84.124535,200,422.561178
-45.54642,200,422.561178
-39.614483,200,422.561178
-56.974678,200,422.561178
-36.660404,200,422.561178
-38.962246,200,422.561178
-72.59122,200,422.561178
-49.627148,200,422.561178
-72.07778,200,422.561178
-34.225716,200,422.561178
-68.9822,200,422.561178
-31.231358,200,422.561178
-58.342064,200,422.561178
-73.53898,200,422.561178
-58.52753,200,422.561178
-45.2602,200,422.561178
-40.91839,200,422.561178
-74.19178,200,422.561178
-62.471565,200,422.561178
-60.96085,200,422.561178
-72.99243,200,422.561178
-52.42553,200,422.561178
-35.065422,200,422.561178
-73.25378,200,422.561178
-59.491047,200,422.561178
-56.053967,200,422.561178
-70.98168,200,422.561178
-80.71651,200,422.561178
-42.56441,200,422.561178
