train/n_updates,train/ent_coef,time/time_elapsed,train/learning_rate,train/critic_loss,time/fps,train/actor_loss,rollout/success_rate,time/total_timesteps,train/ent_coef_loss,time/episodes,eval/mean_ep_length,eval/success_rate,eval/mean_reward
409920,0.0018702993183978833,8351,0.0003,0.008541882823919877,197,1.3095164746046066,0.94,1649728,0.17225241661071777,19840,,,
410416,0.0019121280856779777,8361,0.0003,0.014472577211563475,197,1.3159726858139038,0.96,1651712,-1.0986564829945564,19904,,,
410912,0.0019206697907065973,8371,0.0003,0.007217881102405954,197,1.3214373141527176,0.98,1653696,-0.25601376593112946,19968,,,
411456,0.0018715545011218637,8381,0.0003,0.006296774692600593,197,1.3221848532557487,0.96,1655872,0.10633446602150798,20032,,,
412080,0.0018713773097260855,8394,0.0003,0.005928306505666114,197,1.3132134228944778,0.98,1658368,0.5487474640831351,20096,,,
412656,0.001875528585514985,8406,0.0003,0.013964956226118375,197,1.3303318917751312,0.99,1660672,0.34417148400098085,20160,,,
413152,0.0018499745056033134,8416,0.0003,0.009298998214944731,197,1.3342941626906395,0.97,1662656,-0.11204684898257256,20224,,,
413680,0.0018479425853001885,8426,0.0003,0.009577532968251035,197,1.318646915256977,0.92,1664768,-0.391758406534791,20288,,,
414224,0.0018336468347115442,8437,0.0003,0.0066935449503944255,197,1.3031357675790787,0.92,1666944,-0.6348986234515905,20352,,,
414816,0.0019125932958559133,8448,0.0003,0.009152057522442192,197,1.3082742094993591,0.95,1669312,-0.1873417953029275,20416,,,
415328,0.0018645630916580558,8459,0.0003,0.009358438168419525,197,1.3043491765856743,0.95,1671360,-0.4688116041943431,20480,,,
415952,0.001888925937237218,8471,0.0003,0.00916273806069512,197,1.3295519948005676,0.96,1673856,0.8270114497281611,20544,,,
416464,0.0019394353657844476,8483,0.0003,0.006634810131799895,197,1.3000036403536797,0.94,1675904,0.47569963289424777,20608,,,
416976,0.0019110247885691933,8493,0.0003,0.005769207848061342,197,1.310841292142868,0.94,1677952,0.09270129958167672,20672,,,
417360,0.001915208100399468,8501,0.0003,0.004628513983334415,197,1.270296722650528,0.96,1679488,-0.017180937808007002,20736,,,
417888,0.0018688502168515697,8512,0.0003,0.009814830795221496,197,1.3106166049838066,0.96,1681600,-0.4408831656910479,20800,,,
418432,0.0019509019984980114,8522,0.0003,0.009003532672068104,197,1.2973463013768196,0.96,1683776,-0.08028046227991581,20864,,,
418992,0.0019124353129882365,8534,0.0003,0.006459663767600432,197,1.276507928967476,0.96,1686016,0.2618059329688549,20928,,,
419488,0.0018965456329169683,8544,0.0003,0.008904967726266477,197,1.2984855026006699,0.96,1688000,0.2586837001144886,20992,,,
419920,0.0018693380116019398,8553,0.0003,0.004035128200484905,197,1.307726964354515,0.97,1689728,-0.6488258689641953,21056,,,
420416,0.00187224883120507,8563,0.0003,0.00920416275766911,197,1.3249319568276405,0.98,1691712,0.30518618505448103,21120,,,
420832,0.0018956060230266303,8571,0.0003,0.007083039883582387,197,1.3126580119132996,0.97,1693376,-0.03932288708165288,21184,,,
421360,0.0019050057089771144,8581,0.0003,0.012856643792474642,197,1.2552043870091438,0.97,1695488,-0.10917378915473819,21248,,,
421824,0.001884223755041603,8591,0.0003,0.009106044948566705,197,1.2906560450792313,0.96,1697344,0.2645667027682066,21312,,,
422272,0.0018625783195602708,8599,0.0003,0.009758981621416751,197,1.2807192727923393,0.99,1699136,0.26585866417735815,21376,,,
422736,0.0018725123081821948,8609,0.0003,0.008740927543840371,197,1.3221232518553734,0.97,1700992,0.2996312747709453,21440,,,
423232,0.0019223361377953552,8619,0.0003,0.011470728495623916,197,1.279420554637909,0.94,1702976,-0.4213743396103382,21504,,,
423696,0.0019407388244871981,8629,0.0003,0.009898663003696129,197,1.27357067912817,0.97,1704832,0.3388086250051856,21568,,,
424256,0.001964647584827617,8640,0.0003,0.007475481390429195,197,1.301170438528061,0.94,1707072,-0.13479050155729055,21632,,,
424864,0.0019485902521410026,8652,0.0003,0.0077502418935182504,197,1.300359658896923,0.95,1709504,-0.04816614417359233,21696,,,
425408,0.0019163002070854418,8663,0.0003,0.007595825591124594,197,1.285754755139351,0.97,1711680,-0.543227021349594,21760,,,
425856,0.0018974076156155206,8672,0.0003,0.007510956973419525,197,1.2648557126522064,0.94,1713472,1.3124309135600924,21824,,,
426352,0.001937604698468931,8682,0.0003,0.006642722000833601,197,1.2646232023835182,0.93,1715456,0.028929829597473145,21888,,,
426832,0.0019518311455613002,8692,0.0003,0.004526938479102682,197,1.2813652530312538,0.93,1717376,0.3207803061231971,21952,,,
427408,0.0019309113413328305,8703,0.0003,0.010435911448439583,197,1.2953968197107315,0.92,1719680,0.27265510288998485,22016,,,
427952,0.0018954736078740098,8714,0.0003,0.006836904576630332,197,1.2531216219067574,0.98,1721856,0.5267873601987958,22080,,,
428496,0.0018767407382256351,8725,0.0003,0.008847559241985437,197,1.2815263271331787,0.98,1724032,0.250285386107862,22144,,,
429072,0.0019565727561712265,8736,0.0003,0.008803970224107616,197,1.2712233364582062,0.97,1726336,0.02864244394004345,22208,,,
429648,0.001903753902297467,8748,0.0003,0.009036588744493201,197,1.284931719303131,0.92,1728640,0.1972394841723144,22272,,,
430176,0.0018684876995394006,8758,0.0003,0.006361702282447368,197,1.2881039455533028,0.9,1730752,-0.7067199149169028,22336,,,
430688,0.0018997643783222884,8769,0.0003,0.013706174635444768,197,1.2896521091461182,0.95,1732800,0.20945637114346027,22400,,,
431168,0.0018944379917229526,8779,0.0003,0.009482262990786694,197,1.2721718102693558,0.96,1734720,-0.7207247521728277,22464,,,
431632,0.0018384741779300384,8788,0.0003,0.004956379103532527,197,1.2779461443424225,0.95,1736576,0.7299375291913748,22528,,,
432080,0.001884370831248816,8796,0.0003,0.006439043310820125,197,1.2564586028456688,0.96,1738368,0.301850235555321,22592,,,
432512,0.0019124990139971487,8805,0.0003,0.008129438399919309,197,1.2827419862151146,0.97,1740096,-0.006278427317738533,22656,,,
432992,0.0018472989540896378,8814,0.0003,0.007764315370877739,197,1.2825396209955215,0.99,1742016,0.26048137713223696,22720,,,
433376,0.0018433598961564712,8822,0.0003,0.011848832466057502,197,1.2568572014570236,0.97,1743552,-0.23545128060504794,22784,,,
433776,0.0018314404369448312,8830,0.0003,0.006267831624427345,197,1.2767453491687775,0.96,1745152,-0.5145859122276306,22848,,,
434240,0.001882923737866804,8840,0.0003,0.007208710892882664,197,1.2591651380062103,0.98,1747008,-0.09938082844018936,22912,,,
434816,0.0018962469257530756,8851,0.0003,0.006622232744120993,197,1.2538485527038574,0.99,1749312,-0.3036722717806697,22976,,,
435296,0.001893274842586834,8861,0.0003,0.008529665356036276,197,1.2664563953876495,0.98,1751232,0.13398497458547354,23040,,,
435952,0.0018271275766892359,8874,0.0003,0.009249896960682236,197,1.2735723778605461,0.98,1753856,-0.0226389248855412,23104,,,
436368,0.0018134566344087943,8882,0.0003,0.009647770435549319,197,1.258455604314804,0.98,1755520,-0.37720659375190735,23168,,,
436816,0.0018605009172460996,8891,0.0003,0.008249431746662594,197,1.2619741186499596,0.95,1757312,0.4095450099557638,23232,,,
437344,0.0019083090664935298,8901,0.0003,0.007696503700572066,197,1.2556402012705803,0.97,1759424,-0.44797779340296984,23296,,,
437808,0.001846757048042491,8911,0.0003,0.008756460541917477,197,1.2731077373027802,0.96,1761280,0.14054045174270868,23360,,,
438224,0.0018305813864571974,8919,0.0003,0.008517070207744837,197,1.2275781854987144,0.98,1762944,0.3529747109860182,23424,,,
438736,0.001797460310626775,8930,0.0003,0.008187260260456242,197,1.2643305584788322,0.96,1764992,0.2368654329329729,23488,,,
439232,0.001871433611086104,8940,0.0003,0.008951297255407553,197,1.2563752308487892,0.98,1766976,0.5056332489475608,23552,,,
439632,0.0018446031244820915,8948,0.0003,0.013626762200146914,197,1.2603352591395378,0.97,1768576,0.1258313562721014,23616,,,
440080,0.0018632772771525197,8957,0.0003,0.007415151863824576,197,1.2431780397891998,0.95,1770368,-0.5014170901849866,23680,,,
440560,0.0018314474291400984,8967,0.0003,0.007928284372610506,197,1.2466645538806915,0.95,1772288,0.06640493683516979,23744,,,
441008,0.0018392535712337121,8976,0.0003,0.008537259469449054,197,1.2533801048994064,0.98,1774080,-0.11248086672276258,23808,,,
441472,0.0018809245739248581,8986,0.0003,0.008907911775168031,197,1.2642463594675064,0.96,1775936,0.20269066002219915,23872,,,
441952,0.0018213788644061424,8995,0.0003,0.012686616108112503,197,1.2637207582592964,0.93,1777856,0.043866212479770184,23936,,,
442400,0.0018551128305261955,9004,0.0003,0.009880049474304542,197,1.2521120458841324,0.96,1779648,-0.35271122585982084,24000,,,
442928,0.001843037360231392,9015,0.0003,0.0032552538978052326,197,1.2523794397711754,0.97,1781760,0.002904134104028344,24064,,,
443392,0.0019114645838271827,9024,0.0003,0.01128255421645008,197,1.247193232178688,0.94,1783616,-0.3273110375739634,24128,,,
443904,0.0018780907776090316,9035,0.0003,0.01062620674201753,197,1.2332222312688828,0.97,1785664,-0.1541730770841241,24192,,,
444416,0.0018671275392989628,9045,0.0003,0.006905577021825593,197,1.2614258006215096,0.93,1787712,-0.36960222478955984,24256,,,
444848,0.0018383888818789274,9054,0.0003,0.00825812420953298,197,1.246207520365715,0.93,1789440,-0.0623796246945858,24320,,,
445248,0.0018058494533761404,9062,0.0003,0.005947677025687881,197,1.2430878281593323,0.97,1791040,-0.13583944318816066,24384,,,
445712,0.0018578111121314578,9071,0.0003,0.008545231736206915,197,1.2453005835413933,0.98,1792896,-0.009663918055593967,24448,,,
446176,0.0018313450127607211,9081,0.0003,0.010579386420431547,197,1.239543579518795,0.98,1794752,-0.3769624945707619,24512,,,
446688,0.0018956286294269376,9091,0.0003,0.01009944107499905,197,1.218646764755249,0.98,1796800,-0.7050059977918863,24576,,,
447120,0.0019055893935728818,9099,0.0003,0.01176945539918961,197,1.2516788989305496,0.95,1798528,-0.3006046265363693,24640,,,
447600,0.0018669218115974218,9109,0.0003,0.00829848859575577,197,1.2390132322907448,0.96,1800448,-0.709100030362606,24704,,,
448080,0.0018238487100461498,9118,0.0003,0.009285210049711168,197,1.2265437319874763,0.94,1802368,-0.04446341097354889,24768,,,
448496,0.0018234586677863263,9127,0.0003,0.009591480542439967,197,1.2170410975813866,0.98,1804032,0.289614194072783,24832,,,
448976,0.0018416436578263529,9137,0.0003,0.006645408990152646,197,1.222192920744419,0.95,1805952,0.16081947460770607,24896,,,
449440,0.001826706517022103,9146,0.0003,0.009088630999031011,197,1.232220619916916,0.98,1807808,-0.15750718768686056,24960,,,
449920,0.0018278585484949872,9155,0.0003,0.008183324935089331,197,1.2283990532159805,0.97,1809728,-0.15947505179792643,25024,,,
450416,0.001809684770705644,9165,0.0003,0.009174808379611932,197,1.2359699979424477,0.94,1811712,-0.38246770575642586,25088,,,
450816,0.0018326697245356627,9174,0.0003,0.005208590271649882,197,1.2357412949204445,0.95,1813312,0.3049273593351245,25152,,,
451312,0.0017899005906656384,9183,0.0003,0.010761922727397177,197,1.2261033654212952,0.96,1815296,0.0413565281778574,25216,,,
451696,0.0017759859620127827,9191,0.0003,0.009273324598325416,197,1.2196676582098007,0.96,1816832,-0.05084826424717903,25280,,,
452096,0.0017911248141899705,9199,0.0003,0.006135282710602041,197,1.2183504179120064,0.97,1818432,0.13518118485808372,25344,,,
452496,0.0017996055175899528,9207,0.0003,0.008568934186769184,197,1.213105469942093,0.97,1820032,0.39481259416788816,25408,,,
452896,0.001796833887055982,9215,0.0003,0.011899810895556584,197,1.1968974471092224,0.95,1821632,-0.3109525120817125,25472,,,
453312,0.001820980163756758,9224,0.0003,0.004770272149471566,197,1.218659058213234,0.99,1823296,-0.06919096782803535,25536,,,
453728,0.001846320039476268,9233,0.0003,0.008039678134082351,197,1.1910535246133804,1.0,1824960,-0.23867747839540243,25600,,,
454176,0.0018555268761701882,9242,0.0003,0.00883212130429456,197,1.2118031308054924,0.99,1826752,0.671933026984334,25664,,,
454640,0.0018202681530965492,9252,0.0003,0.008674389944644645,197,1.2221542745828629,0.98,1828608,-0.3490669084712863,25728,,,
455072,0.0018146674046874978,9260,0.0003,0.008221804491768125,197,1.2035241350531578,0.98,1830336,0.23590641096234322,25792,,,
455600,0.0018761679384624586,9270,0.0003,0.00788621242827503,197,1.1935927122831345,0.99,1832448,0.11255943309515715,25856,,,
456080,0.001848240615800023,9280,0.0003,0.010162583872443065,197,1.2085193395614624,0.96,1834368,-0.04568071290850639,25920,,,
456464,0.0018671661091502756,9287,0.0003,0.009780018401215784,197,1.2000788524746895,0.96,1835904,0.1021202988922596,25984,,,
456960,0.0018602781638037413,9297,0.0003,0.011645838560070843,197,1.2144083604216576,0.96,1837888,-0.5418246872723103,26048,,,
457488,0.0018799352983478457,9308,0.0003,0.006501428957562894,197,1.2008024752140045,0.96,1840000,0.4873347789980471,26112,,,
457936,0.001925720258441288,9317,0.0003,0.008889792145055253,197,1.1739663258194923,0.96,1841792,-0.07231652410700917,26176,,,
458384,0.0018820561599568464,9327,0.0003,0.011946605598495807,197,1.1692916825413704,0.93,1843584,0.08058374468237162,26240,,,
458832,0.0018600503099150956,9339,0.0003,0.007847536136978306,197,1.1818811148405075,0.98,1845376,0.4963862458243966,26304,,,
459280,0.0018188575195381418,9354,0.0003,0.01143961484922329,197,1.1845606938004494,0.99,1847168,-0.04466341249644756,26368,,,
459712,0.0018727172646322288,9369,0.0003,0.005853513692272827,197,1.2015577480196953,0.98,1848896,-0.46462849900126457,26432,,,
460048,0.0018825861043296754,9380,0.0003,0.004607502502040006,197,1.179081104695797,0.98,1850240,0.863312385044992,26496,,,
460448,0.0018907585181295872,9393,0.0003,0.007188095347373746,197,1.173010729253292,0.96,1851840,0.03434802498668432,26560,,,
460832,0.0018340785391046666,9406,0.0003,0.00726744816347491,197,1.1753363534808159,0.99,1853376,-0.08325689379125834,26624,,,
461280,0.0018499029247323051,9421,0.0003,0.006263272080104798,196,1.1674651205539703,0.98,1855168,-0.22206780966371298,26688,,,
461760,0.0018720574080361985,9436,0.0003,0.008189067186322063,196,1.175946682691574,1.0,1857088,-0.4683090317994356,26752,,,
462240,0.001882931414002087,9451,0.0003,0.010952247714158148,196,1.1652088090777397,0.99,1859008,-0.6525538647547364,26816,,,
462752,0.0019160902738803998,9469,0.0003,0.008716980919416528,196,1.1813476607203484,0.97,1861056,-0.4779037106782198,26880,,,
463216,0.0018283470126334578,9484,0.0003,0.005719933295040391,196,1.1693234518170357,0.95,1862912,-0.210862566716969,26944,,,
463696,0.0017929367459146306,9501,0.0003,0.006322644650936127,196,1.1825387701392174,0.94,1864832,-0.04112134873867035,27008,,,
464192,0.0018699957145145163,9517,0.0003,0.011381200158211868,196,1.156536690890789,0.96,1866816,-0.2237538117915392,27072,,,
464688,0.0018661249341676012,9530,0.0003,0.009435586296604015,196,1.1927608847618103,0.95,1868800,-0.4674919405952096,27136,,,
465088,0.0019011448384844698,9541,0.0003,0.005004266866308171,196,1.1989212781190872,0.97,1870400,-0.5697360467165709,27200,,,
465536,0.0019291553762741387,9556,0.0003,0.006556606174854096,195,1.1860482096672058,0.96,1872192,0.2998620877042413,27264,,,
466064,0.0019203276169719175,9568,0.0003,0.010841354516742285,195,1.175886519253254,0.97,1874304,0.1019295733422041,27328,,,
466528,0.0019514962696121074,9578,0.0003,0.010999229758454021,195,1.1928364038467407,0.97,1876160,0.1592201516032219,27392,,,
466880,0.001895280583994463,9585,0.0003,0.0058438710766495205,195,1.1791964694857597,0.97,1877568,-0.44176894635893404,27456,,,
467312,0.0018505469779483974,9594,0.0003,0.006224472352187149,195,1.1434724032878876,0.95,1879296,-0.4404760245233774,27520,,,
467696,0.0018441450738464482,9602,0.0003,0.007887557680078316,195,1.1788592487573624,0.99,1880832,0.5322209410369396,27584,,,
468128,0.0018767848378047347,9611,0.0003,0.005462521439767443,195,1.1694521680474281,1.0,1882560,-0.2628902425058186,27648,,,
468528,0.0018903715681517497,9618,0.0003,0.004950322698277887,195,1.1618631482124329,0.99,1884160,0.009001714177429676,27712,,,
468960,0.0019153972025378607,9626,0.0003,0.006451973968069069,195,1.1720606982707977,0.97,1885888,-0.17466943291947246,27776,,,
469472,0.001886020298115909,9637,0.0003,0.003315414724056609,195,1.1422544047236443,0.96,1887936,0.40721548814326525,27840,,,
469920,0.0018722769527812488,9646,0.0003,0.009249743859982118,195,1.1449062079191208,0.97,1889728,0.36045996751636267,27904,,,
470336,0.001868605409981683,9654,0.0003,0.007509272967581637,195,1.1679819077253342,0.96,1891392,0.41934741847217083,27968,,,
470864,0.0019464741635601968,9665,0.0003,0.008356296479178127,195,1.1489725187420845,0.99,1893504,-0.08898841682821512,28032,,,
471408,0.001907395570015069,9675,0.0003,0.006706246109388303,195,1.1541709154844284,1.0,1895680,0.6998269110918045,28096,,,
471776,0.0018814335562638007,9683,0.0003,0.006204607998370193,195,1.150817908346653,0.96,1897152,0.24619934894144535,28160,,,
472192,0.0019175543420715258,9691,0.0003,0.004547614385955967,195,1.1400668025016785,0.96,1898816,-0.1166136059910059,28224,,,
472640,0.0019300511557958089,9700,0.0003,0.010074028694361914,195,1.1560890898108482,0.96,1900608,0.07649334706366062,28288,,,
473072,0.0018758587102638558,9709,0.0003,0.008093563206784893,195,1.1704617589712143,0.97,1902336,0.3847975367680192,28352,,,
473520,0.0018994322381331585,9718,0.0003,0.008693041861988604,195,1.1688760593533516,0.98,1904128,-0.012218731455504894,28416,,,
473952,0.0018879517083405517,9726,0.0003,0.006482739438069984,195,1.130727730691433,0.96,1905856,0.11395104695111513,28480,,,
474368,0.0019132919042021967,9735,0.0003,0.011595221440074965,195,1.146922804415226,0.98,1907520,-0.12345367902889848,28544,,,
474784,0.001840097836975474,9744,0.0003,0.006453838977904525,195,1.1631873175501823,1.0,1909184,0.13929750304669142,28608,,,
475200,0.001893224529339932,9752,0.0003,0.007201381333288737,195,1.147023394703865,0.99,1910848,-0.5767901530489326,28672,,,
475680,0.0018923688403447159,9762,0.0003,0.0048788869244162925,195,1.1586039662361145,0.94,1912768,0.21202630922198296,28736,,,
476080,0.0019000533502548933,9770,0.0003,0.008228108512412291,195,1.1544049233198166,0.94,1914368,0.24797794967889786,28800,,,
476512,0.0019516857355483808,9778,0.0003,0.008481792603561189,195,1.1528163477778435,0.94,1916096,-0.5722664771601558,28864,,,
476912,0.0019396604693611152,9786,0.0003,0.014071295634494163,195,1.1652128174901009,0.97,1917696,-0.3271377021446824,28928,,,
477424,0.0019188999140169472,9796,0.0003,0.010735437557741534,195,1.1276591196656227,0.99,1919744,-0.010389307513833046,28992,,,
477888,0.0019367145214346237,9806,0.0003,0.006355557678034529,195,1.1450090110301971,0.97,1921600,-0.3557150764390826,29056,,,
478352,0.0018638974288478494,9815,0.0003,0.007996825363079552,195,1.1656963974237442,0.93,1923456,-0.06886479072272778,29120,,,
478832,0.0018067422206513584,9825,0.0003,0.01017314188356977,195,1.1252819150686264,0.97,1925376,0.3225730396807194,29184,,,
479312,0.0018894750537583604,9834,0.0003,0.006688194982416462,195,1.1264425069093704,0.96,1927296,1.2674929853528738,29248,,,
479712,0.001881613876321353,9842,0.0003,0.006118422235886101,195,1.1217869818210602,0.94,1928896,-0.25822360068559647,29312,,,
480192,0.001862127086496912,9852,0.0003,0.005791684008727316,195,1.1208651587367058,0.96,1930816,0.8954362571239471,29376,,,
480704,0.001947298260347452,9862,0.0003,0.00898357950791251,195,1.1511308029294014,0.98,1932864,-0.24964276608079672,29440,,,
481200,0.0018889623679569922,9872,0.0003,0.004776627931278199,195,1.1304512917995453,0.96,1934848,0.20389899797737598,29504,,,
481696,0.0018660030691535212,9882,0.0003,0.009521235639113002,195,1.1487185955047607,0.95,1936832,0.24125877814367414,29568,,,
482112,0.0018787886365316808,9891,0.0003,0.006181805118103512,195,1.1340996250510216,0.96,1938496,0.024667187593877316,29632,,,
482592,0.0018394909202470444,9900,0.0003,0.005613929111859761,195,1.1249778121709824,0.96,1940416,0.6021460760384798,29696,,,
483056,0.0018380475885351188,9909,0.0003,0.006947173991648015,195,1.112339437007904,0.95,1942272,0.38055850099772215,29760,,,
483472,0.0018754848060780205,9918,0.0003,0.009825381494010799,195,1.1427082493901253,0.97,1943936,-0.407830061390996,29824,,,
483856,0.0018411732016829774,9926,0.0003,0.01026153808197705,195,1.129877232015133,0.96,1945472,0.10010563768446445,29888,,,
484320,0.0018196935634477995,9935,0.0003,0.006376750330673531,195,1.11506899446249,0.99,1947328,0.09326460026204586,29952,,,
484736,0.0018273569803568535,9947,0.0003,0.00746580141276354,195,1.1297863721847534,1.0,1948992,-0.2269548662006855,30016,,,
485168,0.0018416729726595804,9956,0.0003,0.007252421295561362,195,1.1067678779363632,0.97,1950720,-0.5415826812386513,30080,,,
485632,0.0018242281003040262,9965,0.0003,0.004188239516224712,195,1.1298231407999992,0.95,1952576,0.11831459868699312,30144,,,
486096,0.0018567965671536513,9975,0.0003,0.008445218598353676,195,1.1109030358493328,0.97,1954432,-0.33579370100051165,30208,,,
486496,0.0018620850751176476,9982,0.0003,0.005080830887891352,195,1.0986439138650894,0.99,1956032,-0.037683768663555384,30272,,,
486880,0.001869938445452135,9990,0.0003,0.004347900634456892,195,1.1139175742864609,0.98,1957568,-0.13556040730327368,30336,,,
487248,0.0018280339718330652,9997,0.0003,0.007812336698407307,195,1.1255109831690788,0.98,1959040,-0.2691462002694607,30400,,,
487680,0.001855148329923395,10006,0.0003,0.006427600994356908,195,1.1119195371866226,0.99,1960768,0.6087802276015282,30464,,,
488160,0.001884944511402864,10016,0.0003,0.005442691333882976,195,1.0963291451334953,0.98,1962688,-0.613466052338481,30528,,,
488544,0.0019303885055705905,10024,0.0003,0.005659568683768157,195,1.0944410115480423,0.96,1964224,-0.17232244461774826,30592,,,
488960,0.001857120187196415,10032,0.0003,0.006261397669732105,195,1.1262383237481117,0.97,1965888,-0.11446135956794024,30656,,,
489376,0.0019251288467785344,10040,0.0003,0.00952614747802727,195,1.1162470504641533,0.99,1967552,-0.006702534854412079,30720,,,
489872,0.0019052380303037353,10050,0.0003,0.009576456912327558,195,1.1147940084338188,0.99,1969536,-0.58352564368397,30784,,,
490304,0.0018752698233583942,10059,0.0003,0.00594107619690476,195,1.1275189369916916,0.97,1971264,-0.10491299163550138,30848,,,
490816,0.0018868191837100312,10069,0.0003,0.005315531248925254,195,1.105269055813551,0.96,1973312,-0.3788685016334057,30912,,,
491216,0.001940527254191693,10078,0.0003,0.006435128620069008,195,1.1243015453219414,0.97,1974912,0.018724770285189152,30976,,,
491504,0.0018883391385315917,10084,0.0003,0.007714327963185497,195,1.1049542501568794,0.96,1976064,0.2803847324103117,31040,,,
491984,0.0019117106130579486,10094,0.0003,0.004335892896051519,195,1.0817620232701302,0.99,1977984,0.16336780972778797,31104,,,
492384,0.0019140952863381244,10102,0.0003,0.007298826560145244,195,1.104812204837799,0.99,1979584,0.42273159977048635,31168,,,
492960,0.0018786880173138343,10113,0.0003,0.005154714912350755,195,1.1184787452220917,0.97,1981888,0.5897527476772666,31232,,,
493456,0.0019285614107502624,10123,0.0003,0.0031269123137462884,195,1.0862525440752506,0.96,1983872,0.5129568176344037,31296,,,
493856,0.0018541451208875515,10131,0.0003,0.01016673915728461,195,1.1036216095089912,0.96,1985472,-0.4480332867242396,31360,,,
494320,0.0018541112440288998,10140,0.0003,0.006638642327743582,195,1.0896601527929306,0.97,1987328,0.07139181811362505,31424,,,
494800,0.001858936266216915,10150,0.0003,0.0044495742477010936,195,1.0981776267290115,0.97,1989248,-0.142250862903893,31488,,,
495216,0.0018511848320486024,10158,0.0003,0.006293710233876482,195,1.0962636545300484,0.96,1990912,0.9826769344508648,31552,,,
495696,0.0018518772776587866,10168,0.0003,0.009383867094584275,195,1.0801836475729942,0.97,1992832,0.5888963965699077,31616,,,
496080,0.001915707929583732,10176,0.0003,0.010160413978155702,195,1.0797560811042786,0.98,1994368,-0.18708312627859414,31680,,,
496448,0.0018901686489698477,10183,0.0003,0.01018785344058415,195,1.109609343111515,0.98,1995840,0.014842702075839043,31744,,,
496832,0.0019166270067216828,10191,0.0003,0.005355755514756311,195,1.0888047218322754,0.99,1997376,-0.17811357136815786,31808,,,
497232,0.0019086292304564267,10199,0.0003,0.004574815546220634,195,1.084340326488018,0.97,1998976,0.6678383201360703,31872,,,
497488,0.0019521069989423268,,0.0003,0.009141563408775255,,1.1117322891950607,,2000000,0.29140917863696814,,35.1,1.0,-5.000955437123776
497648,0.0019226028889534064,10243,0.0003,0.008866025928000454,195,1.0941115841269493,0.97,2000640,-0.5711981803178787,31936,,,
498144,0.001863222183601465,10253,0.0003,0.00641431960684713,195,1.1007507368922234,0.99,2002624,-0.36464341497048736,32000,,,
498688,0.0018553963891463354,10263,0.0003,0.005716008774470538,195,1.0880981609225273,0.97,2004800,-0.3527675769291818,32064,,,
499072,0.0018758951264317147,10271,0.0003,0.007966568067786284,195,1.0942105203866959,0.97,2006336,-0.028508686926215887,32128,,,
499472,0.001860202341049444,10279,0.0003,0.007064444231218658,195,1.094917617738247,0.96,2007936,0.2652211831882596,32192,,,
499840,0.0018260235083289444,10286,0.0003,0.007499512888898607,195,1.072644878178835,0.97,2009408,0.7671825806610286,32256,,,
500272,0.0018426151582389139,10295,0.0003,0.006750053267751355,195,1.0666256286203861,0.95,2011136,0.39735373202711344,32320,,,
500672,0.0018663844020920806,10303,0.0003,0.0043887184947379865,195,1.1104441806674004,0.95,2012736,0.03699638368561864,32384,,,
501088,0.0018598095412016846,10312,0.0003,0.006925551897438709,195,1.094127744436264,0.99,2014400,-0.5663730856031179,32448,,,
501408,0.0018597928574308753,10318,0.0003,0.005743251371313818,195,1.086429737508297,0.97,2015680,-0.2857190826907754,32512,,,
501776,0.0018510863519622944,10326,0.0003,0.007525229309976567,195,1.0696530118584633,0.98,2017152,0.2529456624761224,32576,,,
502240,0.001893323948024772,10336,0.0003,0.00822957693162607,195,1.0838443413376808,0.99,2019008,0.10493422020226717,32640,,,
502688,0.0019081469945376739,10344,0.0003,0.0075949353849864565,195,1.0803931057453156,1.0,2020800,-0.32706201635301113,32704,,,
503136,0.0018673436206881888,10354,0.0003,0.0072912325922516175,195,1.074775591492653,0.97,2022592,0.03654403239488602,32768,,,
503584,0.001901415227621328,10363,0.0003,0.009403699652466457,195,1.0870822295546532,0.98,2024384,0.034363431856036186,32832,,,
504016,0.0019203342671971768,10372,0.0003,0.006270985373703297,195,1.060436025261879,0.98,2026112,0.7038178648799658,32896,,,
504512,0.0019362476596143097,10382,0.0003,0.006297364932834171,195,1.0679269097745419,0.98,2028096,-0.20221700333058834,32960,,,
